group_id,param_id,graph_id,members,source_method
84,118,1512,2 3 4 5 6 7 8 9 10 11 13 14 16 19,exhaustive
84,118,1512,2 3 4 5 7 8 10 12 13 15 17 20 22 25,exhaustive
84,118,1512,2 3 4 5 7 8 10 13 15 18 20 23 25 27,exhaustive
84,118,1512,2 3 4 5 7 8 9 10 13 14 19 24 28 30,exhaustive
84,118,1512,2 3 5 6 7 10 11 15 16 20 21 25 26 29,exhaustive
84,118,1512,2 3 5 7 10 15 20 21 24 25 26 28 29 30,exhaustive
84,118,1512,2 3 5 7 9 10 12 14 17 19 21 22 26 29,exhaustive
84,118,1512,2 3 5 7 9 10 14 18 19 21 23 26 27 29,exhaustive
84,118,1512,3 4 6 7 8 11 13 15 16 18 20 23 25 27,exhaustive
84,118,1512,3 4 6 7 8 11 13 15 16 20 24 25 28 30,exhaustive
84,118,1512,3 4 6 7 8 9 11 12 13 14 16 17 19 22,exhaustive
84,118,1512,3 4 7 8 12 13 15 17 20 22 24 25 28 30,exhaustive
84,118,1512,3 4 7 8 9 12 13 14 17 18 19 22 23 27,exhaustive
84,118,1512,3 4 7 8 9 13 14 18 19 23 24 27 28 30,exhaustive
84,118,1512,3 6 7 11 12 15 16 17 20 21 22 25 26 29,exhaustive
84,118,1512,3 6 7 9 11 14 16 18 19 21 23 26 27 29,exhaustive
84,118,1512,3 6 7 9 11 14 16 19 21 24 26 28 29 30,exhaustive
84,118,1512,3 7 12 15 17 18 20 21 22 23 25 26 27 29,exhaustive
84,118,1512,3 7 15 18 20 21 23 24 25 26 27 28 29 30,exhaustive
84,118,1512,3 7 9 12 14 17 19 21 22 24 26 28 29 30,exhaustive
85,110,1479,2 3 6 8 12 14 18 20 24 26,exhaustive
85,110,1479,2 6 7 12 13 18 19 24 25 29,exhaustive
85,110,1479,3 5 8 11 14 17 20 23 26 28,exhaustive
85,110,1479,3 8 10 14 16 20 22 26 27 30,exhaustive
85,110,1479,5 7 11 13 17 19 23 25 28 29,exhaustive
85,110,1479,7 10 13 16 19 22 25 27 29 30,exhaustive
85,113,1480,12 15 17 18 20 21 22 23 25 26 27 29,exhaustive
85,113,1480,15 18 20 21 23 24 25 26 27 28 29 30,exhaustive
85,113,1480,2 4 5 6 8 9 10 11 13 14 16 19,exhaustive
85,113,1480,2 4 5 8 10 12 13 15 17 20 22 25,exhaustive
85,113,1480,2 4 5 8 10 13 15 18 20 23 25 27,exhaustive
85,113,1480,2 4 5 8 9 10 13 14 19 24 28 30,exhaustive
85,113,1480,2 5 10 15 20 21 24 25 26 28 29 30,exhaustive
85,113,1480,2 5 6 10 11 15 16 20 21 25 26 29,exhaustive
85,113,1480,2 5 9 10 12 14 17 19 21 22 26 29,exhaustive
85,113,1480,2 5 9 10 14 18 19 21 23 26 27 29,exhaustive
85,113,1480,4 6 8 11 13 15 16 18 20 23 25 27,exhaustive
85,113,1480,4 6 8 11 13 15 16 20 24 25 28 30,exhaustive
85,113,1480,4 6 8 9 11 12 13 14 16 17 19 22,exhaustive
85,113,1480,4 8 12 13 15 17 20 22 24 25 28 30,exhaustive
85,113,1480,4 8 9 12 13 14 17 18 19 22 23 27,exhaustive
85,113,1480,4 8 9 13 14 18 19 23 24 27 28 30,exhaustive
85,113,1480,6 11 12 15 16 17 20 21 22 25 26 29,exhaustive
85,113,1480,6 9 11 14 16 18 19 21 23 26 27 29,exhaustive
85,113,1480,6 9 11 14 16 19 21 24 26 28 29 30,exhaustive
85,113,1480,9 12 14 17 19 21 22 24 26 28 29 30,exhaustive
85,117,1509,2 3 10 11 12 13 14 15 16 20 21 23 24 29,exhaustive
85,117,1506,2 3 10 11 12 13 14 15 17 19 21 24 27 29,exhaustive
85,117,1488,2 3 10 11 12 14 15 17 19 21 22 26 27 29,exhaustive
85,117,1508,2 3 10 11 13 14 15 16 17 18 20 21 28 29,exhaustive
85,117,1506,2 3 10 11 13 14 15 19 21 22 23 24 27 29,exhaustive
85,117,1509,2 3 10 11 13 14 15 20 21 22 23 24 28 29,exhaustive
85,117,1497,2 3 10 11 13 15 19 21 22 24 25 27 29 30,exhaustive
85,117,1492,2 3 10 11 13 15 20 21 22 24 25 28 29 30,exhaustive
85,117,1505,2 3 10 12 13 14 15 16 17 18 19 21 28 29,exhaustive
85,117,1505,2 3 10 12 13 14 15 16 19 21 23 27 28 29,exhaustive
85,117,1487,2 3 10 12 14 15 18 19 21 23 26 27 28 29,exhaustive
85,117,1508,2 3 10 13 14 15 16 17 20 21 24 27 28 29,exhaustive
85,117,1486,2 3 10 14 15 16 20 21 24 26 27 28 29 30,exhaustive
85,117,1508,2 3 11 12 13 14 15 16 17 18 20 21 29 30,exhaustive
85,117,1506,2 3 11 12 13 14 15 17 19 21 27 28 29 30,exhaustive
85,117,1509,2 3 11 12 13 14 15 18 20 21 27 28 29 30,exhaustive
85,117,1505,2 3 11 12 13 14 15 19 21 22 24 27 28 29,exhaustive
85,117,1508,2 3 11 12 13 14 15 20 21 22 23 27 28 29,exhaustive
85,117,1491,2 3 11 12 13 15 16 17 20 21 22 25 29 30,exhaustive
85,117,1498,2 3 11 12 13 15 18 19 21 22 24 25 27 29,exhaustive
85,117,1491,2 3 11 12 13 15 18 20 21 22 23 25 27 29,exhaustive
85,117,1505,2 3 11 13 14 15 16 17 18 19 21 27 29 30,exhaustive
85,117,1505,2 3 11 13 14 15 16 17 19 21 24 27 28 29,exhaustive
85,117,1498,2 3 11 13 15 16 17 19 21 22 25 27 29 30,exhaustive
85,117,1497,2 3 11 13 15 17 19 21 23 25 27 28 29 30,exhaustive
85,117,1492,2 3 11 13 15 18 20 21 23 25 27 28 29 30,exhaustive
85,117,1487,2 3 11 14 15 16 19 21 24 26 27 28 29 30,exhaustive
85,117,1508,2 3 12 13 14 15 16 20 21 23 24 27 28 29,exhaustive
85,117,1492,2 3 12 13 15 17 18 20 21 22 23 25 29 30,exhaustive
85,117,1488,2 3 12 14 15 17 19 21 24 26 27 28 29 30,exhaustive
85,117,1486,2 3 12 14 15 18 20 21 23 24 26 27 28 29,exhaustive
85,117,1485,2 3 12 14 15 18 20 21 24 26 27 28 29 30,exhaustive
85,117,1509,2 3 13 14 15 16 17 18 20 21 22 23 29 30,exhaustive
85,117,1490,2 3 15 17 18 19 21 23 24 25 26 27 29 30,exhaustive
85,117,1489,2 3 15 17 19 21 23 24 25 26 27 28 29 30,exhaustive
85,117,1482,2 3 15 18 20 21 23 24 25 26 27 28 29 30,exhaustive
85,117,1507,2 3 4 10 11 12 13 14 15 16 19 27 28 29,exhaustive
85,117,1511,2 3 4 10 11 12 13 14 15 17 20 27 28 29,exhaustive
85,117,1507,2 3 4 10 11 12 13 14 15 19 24 27 28 29,exhaustive
85,117,1511,2 3 4 10 11 12 13 14 15 20 23 24 27 29,exhaustive
85,117,1510,2 3 4 10 11 12 13 14 15 20 23 27 28 29,exhaustive
85,117,1498,2 3 4 10 11 12 13 15 18 19 24 25 27 29,exhaustive
85,117,1490,2 3 4 10 11 12 13 15 18 20 23 25 27 29,exhaustive
85,117,1499,2 3 4 10 11 12 14 15 18 19 26 27 28 29,exhaustive
85,117,1499,2 3 4 10 11 12 14 15 19 22 23 24 26 29,exhaustive
85,117,1500,2 3 4 10 11 12 14 15 19 22 26 27 28 29,exhaustive
85,117,1506,2 3 4 10 11 15 16 17 18 19 25 26 29 30,exhaustive
85,117,1505,2 3 4 10 11 15 16 19 22 23 24 25 26 29,exhaustive
85,117,1510,2 3 4 10 12 13 14 15 16 17 20 27 28 29,exhaustive
85,117,1497,2 3 4 10 12 13 15 16 19 22 25 27 28 29,exhaustive
85,117,1489,2 3 4 10 12 13 15 17 20 22 25 27 28 29,exhaustive
85,117,1504,2 3 4 10 12 14 15 16 20 26 27 28 29 30,exhaustive
85,117,1497,2 3 4 10 13 15 16 17 18 19 25 27 29 30,exhaustive
85,117,1500,2 3 4 10 14 15 16 17 18 19 26 27 28 29,exhaustive
85,117,1503,2 3 4 10 14 15 16 17 20 26 27 28 29 30,exhaustive
85,117,1506,2 3 4 10 15 16 17 18 19 24 25 26 28 29,exhaustive
85,117,1488,2 3 4 10 15 16 17 20 24 25 26 28 29 30,exhaustive
85,117,1507,2 3 4 11 12 13 14 15 16 17 19 27 28 29,exhaustive
85,117,1511,2 3 4 11 12 13 14 15 16 18 20 27 28 29,exhaustive
85,117,1510,2 3 4 11 12 13 14 15 16 20 24 27 28 29,exhaustive
85,117,1500,2 3 4 11 12 14 15 16 19 23 26 27 28 29,exhaustive
85,117,1499,2 3 4 11 12 14 15 16 19 26 27 28 29 30,exhaustive
85,117,1503,2 3 4 11 12 14 15 17 20 23 26 27 28 29,exhaustive
85,117,1504,2 3 4 11 12 14 15 18 20 24 26 27 28 29,exhaustive
85,117,1510,2 3 4 11 13 14 15 16 17 18 20 27 28 29,exhaustive
85,117,1497,2 3 4 11 13 15 16 17 19 23 25 27 28 29,exhaustive
85,117,1489,2 3 4 11 13 15 16 18 20 23 25 27 28 29,exhaustive
85,117,1500,2 3 4 11 14 15 16 17 18 19 26 28 29 30,exhaustive
85,117,1507,2 3 4 12 13 14 15 16 17 18 19 27 28 29,exhaustive
85,117,1510,2 3 4 12 13 14 15 16 17 18 20 28 29 30,exhaustive
85,117,1511,2 3 4 12 13 14 15 16 17 20 27 28 29 30,exhaustive
85,117,1497,2 3 4 12 13 15 16 17 18 19 24 25 28 29,exhaustive
85,117,1490,2 3 4 12 13 15 16 17 20 22 25 28 29 30,exhaustive
85,117,1489,2 3 4 12 13 15 16 17 20 24 25 28 29 30,exhaustive
85,117,1500,2 3 4 12 14 15 16 17 19 24 26 27 28 29,exhaustive
85,117,1503,2 3 4 12 14 15 16 18 20 24 26 27 28 29,exhaustive
85,117,1506,2 3 4 12 15 16 19 22 23 25 26 27 28 29,exhaustive
85,117,1488,2 3 4 12 15 17 20 22 23 25 26 27 28 29,exhaustive
85,117,1507,2 3 4 13 14 15 16 17 18 19 27 28 29 30,exhaustive
85,117,1498,2 3 4 13 15 16 17 19 22 25 27 28 29 30,exhaustive
85,117,1499,2 3 4 14 15 16 17 18 19 22 26 28 29 30,exhaustive
85,117,1504,2 3 4 14 15 16 17 18 20 22 26 27 29 30,exhaustive
85,117,1505,2 3 4 15 16 17 18 19 22 23 25 26 28 29,exhaustive
85,117,1505,2 3 4 15 16 17 18 19 23 24 25 26 29 30,exhaustive
85,117,1487,2 3 4 15 16 17 18 20 22 23 25 26 27 29,exhaustive
85,117,1506,2 3 4 15 16 17 19 23 24 25 26 27 28 29,exhaustive
85,117,1488,2 3 4 15 16 18 20 23 24 25 26 27 28 29,exhaustive
85,117,1489,2 3 4 5 10 11 12 13 15 20 23 25 27 29,exhaustive
85,117,1488,2 3 4 5 10 11 15 16 17 18 20 25 26 29,exhaustive
85,117,1490,2 3 4 5 10 12 13 15 17 20 25 27 28 29,exhaustive
85,117,1490,2 3 4 5 10 12 13 15 20 22 23 24 25 29,exhaustive
85,117,1487,2 3 4 5 10 12 15 20 25 26 27 28 29 30,exhaustive
85,117,1489,2 3 4 5 10 13 15 16 17 18 20 25 27 29,exhaustive
85,117,1490,2 3 4 5 10 13 15 17 18 20 22 25 29 30,exhaustive
85,117,1487,2 3 4 5 10 15 17 18 20 24 25 26 29 30,exhaustive
85,117,1487,2 3 4 5 10 15 20 22 23 24 25 26 28 29,exhaustive
85,117,1498,2 3 4 5 11 12 13 15 17 19 25 27 28 29,exhaustive
85,117,1505,2 3 4 5 11 12 15 19 25 26 27 28 29 30,exhaustive
85,117,1503,2 3 4 5 11 14 15 16 17 18 20 26 28 29,exhaustive
85,117,1504,2 3 4 5 11 14 15 16 17 20 26 27 28 29,exhaustive
85,117,1489,2 3 4 5 12 13 15 17 18 20 22 25 29 30,exhaustive
85,117,1500,2 3 4 5 12 14 15 16 17 18 19 26 29 30,exhaustive
85,117,1499,2 3 4 5 12 14 15 16 17 19 26 27 28 29,exhaustive
85,117,1507,2 3 4 5 13 14 15 16 17 18 19 28 29 30,exhaustive
85,117,1511,2 3 4 5 13 14 15 16 17 18 20 22 29 30,exhaustive
85,117,1511,2 3 4 5 13 14 15 16 17 18 20 27 28 29,exhaustive
85,117,1510,2 3 4 5 13 14 15 16 17 18 20 27 29 30,exhaustive
85,117,1498,2 3 4 5 13 15 16 17 18 19 23 25 28 29,exhaustive
85,117,1490,2 3 4 5 13 15 16 17 18 20 23 25 27 29,exhaustive
85,117,1499,2 3 4 5 14 15 16 17 18 19 23 26 29 30,exhaustive
85,117,1488,2 3 4 5 6 10 11 12 15 20 25 26 27 29,exhaustive
85,117,1489,2 3 4 5 6 10 13 15 18 20 22 23 25 29,exhaustive
85,117,1488,2 3 4 5 6 10 15 16 20 22 23 25 26 29,exhaustive
85,117,1487,2 3 4 5 6 11 15 16 20 25 26 27 28 29,exhaustive
85,117,1497,2 3 4 5 6 12 13 15 17 18 19 25 29 30,exhaustive
85,117,1505,2 3 4 5 6 12 15 16 19 25 26 27 28 29,exhaustive
85,117,1507,2 3 4 5 6 13 14 15 16 17 18 19 29 30,exhaustive
85,117,1510,2 3 4 5 6 13 14 15 17 18 20 22 29 30,exhaustive
85,117,1497,2 3 4 5 6 13 15 18 19 22 23 24 25 29,exhaustive
85,117,1504,2 3 4 5 6 14 15 17 18 20 24 26 29 30,exhaustive
85,117,1500,2 3 4 5 6 14 15 18 19 22 23 26 29 30,exhaustive
85,117,1503,2 3 4 5 6 14 15 18 20 22 24 26 29 30,exhaustive
85,117,1506,2 3 4 5 6 15 16 19 22 23 24 25 26 29,exhaustive
85,117,1506,2 3 4 5 6 15 19 22 23 25 26 28 29 30,exhaustive
85,117,1488,2 3 4 5 6 15 20 22 24 25 26 28 29 30,exhaustive
85,117,1493,2 3 4 5 6 8 10 11 13 14 15 19 22 24,exhaustive
85,117,1484,2 3 4 5 6 8 10 12 13 14 15 20 22 24,exhaustive
85,117,1492,2 3 4 5 6 8 10 12 13 15 17 19 25 30,exhaustive
85,117,1485,2 3 4 5 6 8 10 12 15 18 20 25 26 27,exhaustive
85,117,1493,2 3 4 5 6 8 10 13 14 15 16 17 19 30,exhaustive
85,117,1483,2 3 4 5 6 8 10 13 14 15 18 20 23 24,exhaustive
85,117,1494,2 3 4 5 6 8 10 13 14 15 19 23 24 30,exhaustive
85,117,1481,2 3 4 5 6 8 10 13 15 18 20 23 25 27,exhaustive
85,117,1491,2 3 4 5 6 8 10 13 15 19 23 25 27 30,exhaustive
85,117,1494,2 3 4 5 6 8 11 13 14 15 16 17 19 30,exhaustive
85,117,1483,2 3 4 5 6 8 12 13 14 15 17 18 20 22,exhaustive
85,117,1496,2 3 4 5 6 8 12 14 15 17 18 20 24 26,exhaustive
85,117,1496,2 3 4 5 6 8 12 14 15 18 20 23 24 26,exhaustive
85,117,1501,2 3 4 5 6 8 12 14 15 19 23 24 26 30,exhaustive
85,117,1486,2 3 4 5 6 8 12 15 18 20 23 25 26 27,exhaustive
85,117,1508,2 3 4 5 6 8 12 15 19 23 25 26 27 30,exhaustive
85,117,1481,2 3 4 5 6 8 9 10 11 12 13 14 16 19,exhaustive
85,117,1489,2 3 4 5 6 8 9 10 11 12 13 19 25 30,exhaustive
85,117,1483,2 3 4 5 6 8 9 10 11 12 14 18 19 26,exhaustive
85,117,1481,2 3 4 5 6 8 9 10 11 13 14 16 17 19,exhaustive
85,117,1481,2 3 4 5 6 8 9 10 11 13 14 16 19 22,exhaustive
85,117,1482,2 3 4 5 6 8 9 10 11 13 14 16 19 24,exhaustive
85,117,1482,2 3 4 5 6 8 9 10 11 13 14 16 19 28,exhaustive
85,117,1482,2 3 4 5 6 8 9 10 11 13 14 16 19 30,exhaustive
85,117,1485,2 3 4 5 6 8 9 10 11 13 14 17 20 28,exhaustive
85,117,1485,2 3 4 5 6 8 9 10 12 13 14 16 20 24,exhaustive
85,117,1486,2 3 4 5 6 8 9 10 13 14 18 20 24 28,exhaustive
85,117,1481,2 3 4 5 6 8 9 10 13 14 19 24 28 30,exhaustive
85,117,1489,2 3 4 5 6 8 9 10 13 16 19 22 25 28,exhaustive
85,117,1488,2 3 4 5 6 8 9 10 13 17 20 22 25 28,exhaustive
85,117,1487,2 3 4 5 6 8 9 10 13 18 20 25 27 28,exhaustive
85,117,1490,2 3 4 5 6 8 9 10 13 19 25 27 28 30,exhaustive
85,117,1483,2 3 4 5 6 8 9 10 14 16 19 22 26 27,exhaustive
85,117,1486,2 3 4 5 6 8 9 11 12 13 14 16 20 24,exhaustive
85,117,1496,2 3 4 5 6 8 9 11 12 14 18 20 24 26,exhaustive
85,117,1490,2 3 4 5 6 8 9 11 13 16 19 22 25 28,exhaustive
85,117,1484,2 3 4 5 6 8 9 11 14 16 19 23 26 28,exhaustive
85,117,1495,2 3 4 5 6 8 9 11 14 17 20 23 26 28,exhaustive
85,117,1496,2 3 4 5 6 8 9 12 14 18 20 24 26 28,exhaustive
85,117,1483,2 3 4 5 6 8 9 12 14 19 24 26 28 30,exhaustive
85,117,1504,2 3 4 5 6 8 9 12 18 20 25 26 27 28,exhaustive
85,117,1503,2 3 4 5 6 8 9 12 18 20 25 26 27 30,exhaustive
85,117,1510,2 3 4 5 6 8 9 12 19 25 26 27 28 30,exhaustive
85,117,1489,2 3 4 5 6 8 9 13 19 24 25 27 28 30,exhaustive
85,117,1511,2 3 4 5 6 8 9 16 19 22 23 25 26 28,exhaustive
85,117,1510,2 3 4 5 6 8 9 16 19 22 25 26 27 28,exhaustive
85,117,1503,2 3 4 5 6 8 9 17 20 22 23 25 26 28,exhaustive
85,117,1511,2 3 4 5 6 8 9 19 22 25 26 27 28 30,exhaustive
85,117,1491,2 3 4 5 6 9 10 11 13 14 19 22 23 29,exhaustive
85,117,1491,2 3 4 5 6 9 10 13 14 16 17 18 19 29,exhaustive
85,117,1494,2 3 4 5 6 9 10 14 19 22 23 26 27 29,exhaustive
85,117,1497,2 3 4 5 6 9 11 12 13 18 19 25 29 30,exhaustive
85,117,1500,2 3 4 5 6 9 11 12 20 25 26 27 29 30,exhaustive
85,117,1492,2 3 4 5 6 9 11 13 14 16 18 19 29 30,exhaustive
85,117,1498,2 3 4 5 6 9 11 13 19 22 23 25 28 29,exhaustive
85,117,1499,2 3 4 5 6 9 11 20 22 25 26 27 28 29,exhaustive
85,117,1497,2 3 4 5 6 9 12 13 19 24 25 27 28 29,exhaustive
85,117,1507,2 3 4 5 6 9 12 19 22 25 26 27 28 29,exhaustive
85,117,1493,2 3 4 5 6 9 14 18 19 22 23 26 27 29,exhaustive
85,117,1502,2 3 4 5 6 9 14 18 20 22 24 26 27 29,exhaustive
85,117,1507,2 3 4 5 6 9 19 22 23 25 26 27 28 29,exhaustive
85,117,1500,2 3 4 5 6 9 20 22 24 25 26 27 28 29,exhaustive
85,117,1493,2 3 4 5 8 10 11 12 13 14 15 16 19 28,exhaustive
85,117,1484,2 3 4 5 8 10 11 12 13 14 15 17 20 28,exhaustive
85,117,1494,2 3 4 5 8 10 11 13 14 15 19 24 27 28,exhaustive
85,117,1483,2 3 4 5 8 10 11 13 14 15 20 23 27 28,exhaustive
85,117,1492,2 3 4 5 8 10 11 13 15 17 19 22 24 25,exhaustive
85,117,1491,2 3 4 5 8 10 11 13 15 18 19 24 25 27,exhaustive
85,117,1481,2 3 4 5 8 10 11 13 15 18 20 23 25 27,exhaustive
85,117,1485,2 3 4 5 8 10 11 15 17 18 20 23 25 26,exhaustive
85,117,1492,2 3 4 5 8 10 12 13 15 16 19 22 25 28,exhaustive
85,117,1481,2 3 4 5 8 10 12 13 15 17 18 20 22 25,exhaustive
85,117,1481,2 3 4 5 8 10 12 13 15 17 20 22 23 25,exhaustive
85,117,1482,2 3 4 5 8 10 12 13 15 17 20 22 24 25,exhaustive
85,117,1481,2 3 4 5 8 10 12 13 15 17 20 22 25 27,exhaustive
85,117,1482,2 3 4 5 8 10 12 13 15 17 20 22 25 28,exhaustive
85,117,1482,2 3 4 5 8 10 12 13 15 17 20 22 25 30,exhaustive
85,117,1482,2 3 4 5 8 10 12 13 15 18 20 23 25 27,exhaustive
85,117,1486,2 3 4 5 8 10 12 15 17 18 20 24 25 26,exhaustive
85,117,1486,2 3 4 5 8 10 12 15 20 22 25 26 27 30,exhaustive
85,117,1484,2 3 4 5 8 10 13 14 15 16 17 20 22 30,exhaustive
85,117,1494,2 3 4 5 8 10 13 14 15 16 18 19 28 30,exhaustive
85,117,1483,2 3 4 5 8 10 13 14 15 16 18 20 27 30,exhaustive
85,117,1491,2 3 4 5 8 10 13 15 16 18 19 23 25 28,exhaustive
85,117,1481,2 3 4 5 8 10 13 15 16 18 20 23 25 27,exhaustive
85,117,1482,2 3 4 5 8 10 13 15 17 18 20 23 25 27,exhaustive
85,117,1482,2 3 4 5 8 10 13 15 18 20 22 23 25 27,exhaustive
85,117,1485,2 3 4 5 8 10 15 16 20 22 23 25 26 27,exhaustive
85,117,1486,2 3 4 5 8 10 15 17 20 22 23 25 26 28,exhaustive
85,117,1491,2 3 4 5 8 11 12 13 15 17 19 22 25 27,exhaustive
85,117,1502,2 3 4 5 8 11 12 14 15 16 19 23 26 28,exhaustive
85,117,1495,2 3 4 5 8 11 12 14 15 17 20 23 26 28,exhaustive
85,117,1508,2 3 4 5 8 11 12 15 19 22 25 26 27 30,exhaustive
85,117,1501,2 3 4 5 8 11 14 15 16 17 19 23 26 30,exhaustive
85,117,1495,2 3 4 5 8 11 14 15 17 18 20 23 26 28,exhaustive
85,117,1502,2 3 4 5 8 12 14 15 16 18 19 24 26 30,exhaustive
85,117,1509,2 3 4 5 8 12 15 16 19 22 23 25 26 28,exhaustive
85,117,1485,2 3 4 5 8 12 15 17 20 22 23 25 26 28,exhaustive
85,117,1493,2 3 4 5 8 13 14 15 16 18 19 24 28 30,exhaustive
85,117,1484,2 3 4 5 8 13 14 15 17 18 20 23 27 28,exhaustive
85,117,1492,2 3 4 5 8 13 15 18 19 22 23 24 25 27,exhaustive
85,117,1509,2 3 4 5 8 15 16 19 22 23 24 25 26 27,exhaustive
85,117,1488,2 3 4 5 8 9 10 11 12 13 20 22 25 30,exhaustive
85,117,1485,2 3 4 5 8 9 10 11 13 14 16 20 22 30,exhaustive
85,117,1481,2 3 4 5 8 9 10 11 13 14 19 24 28 30,exhaustive
85,117,1486,2 3 4 5 8 9 10 11 13 14 20 23 28 30,exhaustive
85,117,1489,2 3 4 5 8 9 10 11 13 16 17 19 24 25,exhaustive
85,117,1490,2 3 4 5 8 9 10 11 13 18 19 24 25 30,exhaustive
85,117,1487,2 3 4 5 8 9 10 11 13 18 20 23 25 30,exhaustive
85,117,1483,2 3 4 5 8 9 10 11 14 16 17 19 23 26,exhaustive
85,117,1488,2 3 4 5 8 9 10 12 13 16 17 20 24 25,exhaustive
85,117,1484,2 3 4 5 8 9 10 12 14 18 19 24 26 30,exhaustive
85,117,1481,2 3 4 5 8 9 10 13 14 16 19 24 28 30,exhaustive
85,117,1486,2 3 4 5 8 9 10 13 14 16 20 24 27 30,exhaustive
85,117,1482,2 3 4 5 8 9 10 13 14 18 19 24 28 30,exhaustive
85,117,1482,2 3 4 5 8 9 10 13 14 19 23 24 28 30,exhaustive
85,117,1482,2 3 4 5 8 9 10 13 14 19 24 27 28 30,exhaustive
85,117,1490,2 3 4 5 8 9 10 13 16 19 23 24 25 28,exhaustive
85,117,1487,2 3 4 5 8 9 10 13 16 20 23 24 25 27,exhaustive
85,117,1484,2 3 4 5 8 9 10 14 17 19 23 24 26 28,exhaustive
85,117,1484,2 3 4 5 8 9 10 14 19 22 26 27 28 30,exhaustive
85,117,1485,2 3 4 5 8 9 11 13 14 20 23 24 28 30,exhaustive
85,117,1495,2 3 4 5 8 9 11 14 17 20 23 24 26 28,exhaustive
85,117,1487,2 3 4 5 8 9 12 13 16 17 20 22 23 25,exhaustive
85,117,1488,2 3 4 5 8 9 12 13 18 20 23 25 27 30,exhaustive
85,117,1504,2 3 4 5 8 9 16 17 20 22 23 25 26 28,exhaustive
85,117,1491,2 3 4 5 9 10 11 12 13 14 16 19 27 29,exhaustive
85,117,1494,2 3 4 5 9 10 11 12 14 18 19 26 27 29,exhaustive
85,117,1492,2 3 4 5 9 10 12 13 14 19 24 27 28 29,exhaustive
85,117,1493,2 3 4 5 9 10 12 14 17 18 19 26 29 30,exhaustive
85,117,1493,2 3 4 5 9 10 12 14 19 22 26 27 28 29,exhaustive
85,117,1492,2 3 4 5 9 10 13 14 17 18 19 28 29 30,exhaustive
85,117,1492,2 3 4 5 9 10 13 14 19 22 23 24 29 30,exhaustive
85,117,1494,2 3 4 5 9 10 14 16 17 18 19 23 26 29,exhaustive
85,117,1493,2 3 4 5 9 10 14 17 19 22 23 24 26 29,exhaustive
85,117,1508,2 3 4 5 9 11 12 13 14 16 20 24 27 29,exhaustive
85,117,1506,2 3 4 5 9 11 12 13 18 20 22 25 29 30,exhaustive
85,117,1506,2 3 4 5 9 11 12 13 20 23 25 27 29 30,exhaustive
85,117,1501,2 3 4 5 9 11 12 14 18 20 24 26 27 29,exhaustive
85,117,1509,2 3 4 5 9 11 13 14 16 18 20 22 29 30,exhaustive
85,117,1509,2 3 4 5 9 11 13 14 20 22 23 24 29 30,exhaustive
85,117,1502,2 3 4 5 9 11 14 17 20 22 23 24 26 29,exhaustive
85,117,1501,2 3 4 5 9 11 14 17 20 22 26 27 28 29,exhaustive
